Start Date,End Date,Duration
[yyyy-mm-dd hh:mm:ss],[yyyy-mm-dd hh:mm:ss],[days]
2013-08-04 00:00:00,2013-08-06 00:00:00,3
2013-08-08 00:00:00,2013-08-12 00:00:00,5
2013-08-14 00:00:00,2013-08-14 00:00:00,1
2013-08-16 00:00:00,2013-08-17 00:00:00,2
2013-08-20 00:00:00,2013-08-25 00:00:00,6
2013-09-01 00:00:00,2013-09-02 00:00:00,2
2013-09-07 00:00:00,2013-09-09 00:00:00,3
2013-09-15 00:00:00,2013-09-15 00:00:00,1
2013-09-21 00:00:00,2013-09-23 00:00:00,3
2013-09-25 00:00:00,2013-09-26 00:00:00,2
2013-10-05 00:00:00,2013-10-08 00:00:00,4
2013-10-10 00:00:00,2013-10-12 00:00:00,3
2013-10-15 00:00:00,2013-10-15 00:00:00,1
2013-10-17 00:00:00,2013-10-17 00:00:00,1
2013-11-02 00:00:00,2013-11-04 00:00:00,3
2013-11-07 00:00:00,2013-11-10 00:00:00,4
2013-11-21 00:00:00,2013-11-22 00:00:00,2
2013-11-28 00:00:00,2013-11-29 00:00:00,2
2013-12-02 00:00:00,2013-12-04 00:00:00,3
2013-12-08 00:00:00,2013-12-10 00:00:00,3
2013-12-19 00:00:00,2013-12-19 00:00:00,1
2013-12-21 00:00:00,2013-12-24 00:00:00,4
2013-12-26 00:00:00,2013-12-26 00:00:00,1
2014-01-20 00:00:00,2014-01-20 00:00:00,1
2014-02-02 00:00:00,2014-02-02 00:00:00,1
2014-02-11 00:00:00,2014-02-17 00:00:00,7
2014-04-06 00:00:00,2014-04-06 00:00:00,1
2014-04-21 00:00:00,2014-04-22 00:00:00,2
2014-05-06 00:00:00,2014-05-07 00:00:00,2
2014-06-09 00:00:00,2014-06-09 00:00:00,1
2014-06-17 00:00:00,2014-06-17 00:00:00,1
2014-06-25 00:00:00,2014-06-26 00:00:00,2
2014-07-01 00:00:00,2014-07-02 00:00:00,2
2014-07-06 00:00:00,2014-07-06 00:00:00,1
2014-07-08 00:00:00,2014-07-09 00:00:00,2
2014-07-11 00:00:00,2014-07-14 00:00:00,4
2014-07-19 00:00:00,2014-07-21 00:00:00,3
2014-07-29 00:00:00,2014-07-31 00:00:00,3
2014-08-02 00:00:00,2014-08-03 00:00:00,2
2014-08-20 00:00:00,2014-08-20 00:00:00,1
2014-08-31 00:00:00,2014-09-04 00:00:00,5
2014-09-07 00:00:00,2014-09-07 00:00:00,1
2014-09-13 00:00:00,2014-09-13 00:00:00,1
2014-09-19 00:00:00,2014-09-19 00:00:00,1
2014-09-29 00:00:00,2014-09-29 00:00:00,1
2014-10-01 00:00:00,2014-10-01 00:00:00,1
2014-10-03 00:00:00,2014-10-05 00:00:00,3
2014-10-07 00:00:00,2014-10-07 00:00:00,1
2014-10-16 00:00:00,2014-10-17 00:00:00,2
2014-10-25 00:00:00,2014-10-26 00:00:00,2
2014-10-30 00:00:00,2014-10-31 00:00:00,2
2014-11-10 00:00:00,2014-11-10 00:00:00,1
2014-11-14 00:00:00,2014-11-14 00:00:00,1
2014-11-24 00:00:00,2014-11-25 00:00:00,2
2014-12-24 00:00:00,2014-12-24 00:00:00,1
2014-12-26 00:00:00,2014-12-26 00:00:00,1
2015-03-05 00:00:00,2015-03-05 00:00:00,1
2015-03-08 00:00:00,2015-03-09 00:00:00,2
2015-03-13 00:00:00,2015-03-13 00:00:00,1
2015-03-16 00:00:00,2015-03-16 00:00:00,1
2015-03-20 00:00:00,2015-03-20 00:00:00,1
2015-03-30 00:00:00,2015-03-30 00:00:00,1
2015-04-13 00:00:00,2015-04-13 00:00:00,1
2015-04-22 00:00:00,2015-04-22 00:00:00,1
2015-04-24 00:00:00,2015-04-28 00:00:00,5
2015-05-10 00:00:00,2015-05-11 00:00:00,2
2015-05-15 00:00:00,2015-05-16 00:00:00,2
2015-06-02 00:00:00,2015-06-03 00:00:00,2
2015-06-06 00:00:00,2015-06-06 00:00:00,1
2015-06-20 00:00:00,2015-06-20 00:00:00,1
2015-07-03 00:00:00,2015-07-03 00:00:00,1
2015-07-05 00:00:00,2015-07-05 00:00:00,1
2015-07-14 00:00:00,2015-07-17 00:00:00,4
2015-08-02 00:00:00,2015-08-02 00:00:00,1
2015-08-06 00:00:00,2015-08-09 00:00:00,4
2015-08-15 00:00:00,2015-08-16 00:00:00,2
2015-08-31 00:00:00,2015-08-31 00:00:00,1
2015-09-02 00:00:00,2015-09-02 00:00:00,1
2015-09-10 00:00:00,2015-09-10 00:00:00,1
2015-10-06 00:00:00,2015-10-06 00:00:00,1
2015-10-08 00:00:00,2015-10-08 00:00:00,1
2015-10-22 00:00:00,2015-10-22 00:00:00,1
2015-11-11 00:00:00,2015-11-11 00:00:00,1
2015-11-21 00:00:00,2015-11-21 00:00:00,1
2015-11-27 00:00:00,2015-11-27 00:00:00,1
2015-12-06 00:00:00,2015-12-06 00:00:00,1
2015-12-09 00:00:00,2015-12-10 00:00:00,2
2015-12-20 00:00:00,2015-12-20 00:00:00,1
2015-12-22 00:00:00,2015-12-23 00:00:00,2
2015-12-31 00:00:00,2015-12-31 00:00:00,1
2016-01-12 00:00:00,2016-01-13 00:00:00,2
2016-01-19 00:00:00,2016-01-20 00:00:00,2
2016-01-22 00:00:00,2016-01-22 00:00:00,1
2016-02-09 00:00:00,2016-02-09 00:00:00,1
2016-02-25 00:00:00,2016-02-27 00:00:00,3
2016-03-25 00:00:00,2016-03-25 00:00:00,1
2016-04-11 00:00:00,2016-04-11 00:00:00,1
2016-04-23 00:00:00,2016-04-23 00:00:00,1
2016-05-05 00:00:00,2016-05-05 00:00:00,1
2016-05-13 00:00:00,2016-05-14 00:00:00,2
2016-05-21 00:00:00,2016-05-21 00:00:00,1
2016-05-25 00:00:00,2016-05-25 00:00:00,1
2016-05-29 00:00:00,2016-05-31 00:00:00,3
2016-06-09 00:00:00,2016-06-11 00:00:00,3
2016-07-24 00:00:00,2016-07-24 00:00:00,1
2016-07-28 00:00:00,2016-07-29 00:00:00,2
2016-08-10 00:00:00,2016-08-10 00:00:00,1
2016-08-27 00:00:00,2016-08-27 00:00:00,1
2016-08-29 00:00:00,2016-08-31 00:00:00,3
2016-09-05 00:00:00,2016-09-05 00:00:00,1
2016-09-27 00:00:00,2016-09-28 00:00:00,2
2016-10-01 00:00:00,2016-10-02 00:00:00,2
2016-10-06 00:00:00,2016-10-12 00:00:00,7
2016-10-16 00:00:00,2016-10-16 00:00:00,1
2016-10-19 00:00:00,2016-10-19 00:00:00,1
2016-10-25 00:00:00,2016-10-26 00:00:00,2
2016-11-05 00:00:00,2016-11-08 00:00:00,4
2016-11-15 00:00:00,2016-11-16 00:00:00,2
2016-11-19 00:00:00,2016-11-20 00:00:00,2
2016-11-24 00:00:00,2016-11-25 00:00:00,2
2016-12-03 00:00:00,2016-12-03 00:00:00,1
2016-12-14 00:00:00,2016-12-15 00:00:00,2
2016-12-17 00:00:00,2016-12-17 00:00:00,1
2016-12-30 00:00:00,2016-12-31 00:00:00,2
2017-01-11 00:00:00,2017-01-12 00:00:00,2
2017-01-14 00:00:00,2017-01-14 00:00:00,1
2017-01-17 00:00:00,2017-01-18 00:00:00,2
2017-01-24 00:00:00,2017-01-26 00:00:00,3
2017-01-31 00:00:00,2017-02-07 00:00:00,8
2017-02-11 00:00:00,2017-02-11 00:00:00,1
2017-02-16 00:00:00,2017-02-18 00:00:00,3
2017-02-22 00:00:00,2017-02-25 00:00:00,4
2017-03-08 00:00:00,2017-03-09 00:00:00,2
2017-04-01 00:00:00,2017-04-04 00:00:00,4
2017-04-10 00:00:00,2017-04-12 00:00:00,3
2017-04-15 00:00:00,2017-04-16 00:00:00,2
2017-04-24 00:00:00,2017-04-24 00:00:00,1
2017-04-29 00:00:00,2017-04-30 00:00:00,2
2017-06-01 00:00:00,2017-06-01 00:00:00,1
2017-06-07 00:00:00,2017-06-10 00:00:00,4
2017-06-20 00:00:00,2017-06-20 00:00:00,1
2017-06-24 00:00:00,2017-06-24 00:00:00,1
2017-07-02 00:00:00,2017-07-02 00:00:00,1
2017-07-21 00:00:00,2017-07-23 00:00:00,3
2017-07-26 00:00:00,2017-07-27 00:00:00,2
2017-07-29 00:00:00,2017-07-30 00:00:00,2
2017-08-01 00:00:00,2017-08-01 00:00:00,1
2017-08-06 00:00:00,2017-08-06 00:00:00,1
2017-08-09 00:00:00,2017-08-11 00:00:00,3
2017-08-14 00:00:00,2017-08-14 00:00:00,1
2017-08-17 00:00:00,2017-08-20 00:00:00,4
2017-08-23 00:00:00,2017-08-23 00:00:00,1
2017-08-27 00:00:00,2017-08-27 00:00:00,1
2017-08-29 00:00:00,2017-08-30 00:00:00,2
2017-09-01 00:00:00,2017-09-01 00:00:00,1
2017-09-03 00:00:00,2017-09-03 00:00:00,1
2017-09-06 00:00:00,2017-09-12 00:00:00,7
2017-09-15 00:00:00,2017-09-17 00:00:00,3
2017-09-19 00:00:00,2017-09-21 00:00:00,3
2017-09-24 00:00:00,2017-09-26 00:00:00,3
2017-09-28 00:00:00,2017-10-01 00:00:00,4
2017-10-29 00:00:00,2017-10-29 00:00:00,1
2017-11-03 00:00:00,2017-11-05 00:00:00,3
2017-11-14 00:00:00,2017-11-14 00:00:00,1
2017-11-17 00:00:00,2017-11-17 00:00:00,1
2017-12-07 00:00:00,2017-12-08 00:00:00,2
2017-12-13 00:00:00,2017-12-15 00:00:00,3
2017-12-17 00:00:00,2017-12-19 00:00:00,3
2017-12-21 00:00:00,2017-12-21 00:00:00,1
2018-01-08 00:00:00,2018-01-13 00:00:00,6
2018-01-16 00:00:00,2018-01-20 00:00:00,5
2018-01-23 00:00:00,2018-01-23 00:00:00,1
2018-02-19 00:00:00,2018-02-19 00:00:00,1
2018-03-01 00:00:00,2018-03-01 00:00:00,1
2018-04-17 00:00:00,2018-04-17 00:00:00,1
2018-04-27 00:00:00,2018-04-27 00:00:00,1
2018-05-05 00:00:00,2018-05-05 00:00:00,1
2018-05-12 00:00:00,2018-05-14 00:00:00,3
2018-05-19 00:00:00,2018-05-19 00:00:00,1
2018-06-02 00:00:00,2018-06-02 00:00:00,1
2018-06-04 00:00:00,2018-06-04 00:00:00,1
2018-06-16 00:00:00,2018-06-20 00:00:00,5
2018-06-23 00:00:00,2018-06-23 00:00:00,1
2018-07-15 00:00:00,2018-07-16 00:00:00,2
2018-07-18 00:00:00,2018-07-20 00:00:00,3
2018-07-22 00:00:00,2018-07-23 00:00:00,2
2018-07-28 00:00:00,2018-07-28 00:00:00,1
2018-08-01 00:00:00,2018-08-01 00:00:00,1
2018-08-10 00:00:00,2018-08-11 00:00:00,2
2018-08-14 00:00:00,2018-08-14 00:00:00,1
2018-08-16 00:00:00,2018-08-23 00:00:00,8
2018-09-02 00:00:00,2018-09-02 00:00:00,1
2018-09-13 00:00:00,2018-09-19 00:00:00,7
2018-09-21 00:00:00,2018-09-23 00:00:00,3
2018-10-24 00:00:00,2018-10-24 00:00:00,1
2018-11-02 00:00:00,2018-11-03 00:00:00,2
2018-11-06 00:00:00,2018-11-07 00:00:00,2
2018-11-10 00:00:00,2018-11-10 00:00:00,1
2018-11-12 00:00:00,2018-11-12 00:00:00,1
2018-11-25 00:00:00,2018-11-25 00:00:00,1
2018-11-30 00:00:00,2018-11-30 00:00:00,1
2018-12-02 00:00:00,2018-12-03 00:00:00,2
2018-12-12 00:00:00,2018-12-12 00:00:00,1
2018-12-27 00:00:00,2018-12-29 00:00:00,3
2019-01-12 00:00:00,2019-01-12 00:00:00,1
2019-01-14 00:00:00,2019-01-14 00:00:00,1
2019-01-16 00:00:00,2019-01-17 00:00:00,2
2019-01-19 00:00:00,2019-01-23 00:00:00,5
2019-01-27 00:00:00,2019-01-28 00:00:00,2
2019-02-18 00:00:00,2019-02-18 00:00:00,1
2019-02-20 00:00:00,2019-02-20 00:00:00,1
2019-02-24 00:00:00,2019-02-24 00:00:00,1
2019-03-24 00:00:00,2019-03-24 00:00:00,1
2019-05-12 00:00:00,2019-05-12 00:00:00,1
2019-05-29 00:00:00,2019-05-30 00:00:00,2
2019-06-01 00:00:00,2019-06-01 00:00:00,1
2019-06-23 00:00:00,2019-06-23 00:00:00,1
2019-07-14 00:00:00,2019-07-16 00:00:00,3
2019-07-20 00:00:00,2019-07-21 00:00:00,2
2019-07-25 00:00:00,2019-07-25 00:00:00,1
2019-07-27 00:00:00,2019-07-28 00:00:00,2
2019-08-11 00:00:00,2019-08-13 00:00:00,3
2019-08-17 00:00:00,2019-08-20 00:00:00,4
2019-08-22 00:00:00,2019-08-22 00:00:00,1
2019-08-24 00:00:00,2019-08-27 00:00:00,4
2019-09-02 00:00:00,2019-09-03 00:00:00,2
2019-09-05 00:00:00,2019-09-11 00:00:00,7
2019-09-13 00:00:00,2019-09-15 00:00:00,3
2019-09-17 00:00:00,2019-09-17 00:00:00,1
2019-09-23 00:00:00,2019-09-23 00:00:00,1
2019-09-30 00:00:00,2019-09-30 00:00:00,1
2019-10-07 00:00:00,2019-10-08 00:00:00,2
2019-10-22 00:00:00,2019-10-26 00:00:00,5
2019-10-30 00:00:00,2019-10-31 00:00:00,2
2019-11-06 00:00:00,2019-11-09 00:00:00,4
2019-11-11 00:00:00,2019-11-15 00:00:00,5
2019-11-19 00:00:00,2019-11-20 00:00:00,2
2019-11-22 00:00:00,2019-11-26 00:00:00,5
2019-12-04 00:00:00,2019-12-04 00:00:00,1
2019-12-06 00:00:00,2019-12-07 00:00:00,2
2019-12-15 00:00:00,2019-12-21 00:00:00,7
2020-01-03 00:00:00,2020-01-04 00:00:00,2
2020-01-08 00:00:00,2020-01-10 00:00:00,3
2020-01-30 00:00:00,2020-01-31 00:00:00,2
2020-02-02 00:00:00,2020-02-02 00:00:00,1
2020-03-02 00:00:00,2020-03-02 00:00:00,1
2020-03-22 00:00:00,2020-03-22 00:00:00,1
2020-04-06 00:00:00,2020-04-07 00:00:00,2
2020-04-13 00:00:00,2020-04-13 00:00:00,1
2020-04-15 00:00:00,2020-04-15 00:00:00,1
2020-04-22 00:00:00,2020-04-23 00:00:00,2
2020-04-25 00:00:00,2020-04-25 00:00:00,1
2020-05-03 00:00:00,2020-05-03 00:00:00,1
2020-05-05 00:00:00,2020-05-05 00:00:00,1
2020-05-12 00:00:00,2020-05-12 00:00:00,1
2020-05-25 00:00:00,2020-05-25 00:00:00,1
2020-05-27 00:00:00,2020-05-29 00:00:00,3
2020-06-04 00:00:00,2020-06-06 00:00:00,3
2020-06-24 00:00:00,2020-06-24 00:00:00,1
2020-07-06 00:00:00,2020-07-07 00:00:00,2
2020-07-15 00:00:00,2020-07-19 00:00:00,5
2020-07-21 00:00:00,2020-07-21 00:00:00,1
2020-08-01 00:00:00,2020-08-01 00:00:00,1
2020-08-06 00:00:00,2020-08-06 00:00:00,1
2020-08-18 00:00:00,2020-08-19 00:00:00,2
2020-08-21 00:00:00,2020-08-22 00:00:00,2
2020-08-24 00:00:00,2020-08-25 00:00:00,2
2020-08-28 00:00:00,2020-08-28 00:00:00,1
2020-09-05 00:00:00,2020-09-06 00:00:00,2
2020-09-15 00:00:00,2020-09-15 00:00:00,1
2020-09-25 00:00:00,2020-09-25 00:00:00,1
2020-09-27 00:00:00,2020-09-27 00:00:00,1
2020-09-29 00:00:00,2020-09-30 00:00:00,2
2020-10-03 00:00:00,2020-10-05 00:00:00,3
2020-10-08 00:00:00,2020-10-09 00:00:00,2
2020-10-11 00:00:00,2020-10-11 00:00:00,1
2020-11-03 00:00:00,2020-11-05 00:00:00,3
2020-11-11 00:00:00,2020-11-11 00:00:00,1
2020-11-16 00:00:00,2020-11-16 00:00:00,1
2020-11-20 00:00:00,2020-11-22 00:00:00,3
2020-11-27 00:00:00,2020-11-30 00:00:00,4
2020-12-02 00:00:00,2020-12-02 00:00:00,1
2020-12-04 00:00:00,2020-12-05 00:00:00,2
2020-12-10 00:00:00,2020-12-10 00:00:00,1
2020-12-29 00:00:00,2020-12-29 00:00:00,1
