Start Date,End Date,Duration
[yyyy-mm-dd hh:mm:ss],[yyyy-mm-dd hh:mm:ss],[days]
2016-12-03 00:00:00,2016-12-03 00:00:00,1
2016-12-12 00:00:00,2016-12-17 00:00:00,6
2016-12-20 00:00:00,2016-12-20 00:00:00,1
2016-12-27 00:00:00,2016-12-27 00:00:00,1
2016-12-29 00:00:00,2016-12-31 00:00:00,3
2017-01-09 00:00:00,2017-01-12 00:00:00,4
2017-01-14 00:00:00,2017-01-14 00:00:00,1
2017-01-17 00:00:00,2017-01-18 00:00:00,2
2017-01-24 00:00:00,2017-01-26 00:00:00,3
2017-01-30 00:00:00,2017-02-07 00:00:00,9
2017-02-11 00:00:00,2017-02-11 00:00:00,1
2017-02-16 00:00:00,2017-02-18 00:00:00,3
2017-02-22 00:00:00,2017-02-25 00:00:00,4
2017-03-07 00:00:00,2017-03-09 00:00:00,3
2017-03-11 00:00:00,2017-03-11 00:00:00,1
2017-03-26 00:00:00,2017-03-27 00:00:00,2
2017-04-01 00:00:00,2017-04-04 00:00:00,4
2017-04-08 00:00:00,2017-04-17 00:00:00,10
2017-04-21 00:00:00,2017-04-21 00:00:00,1
2017-04-24 00:00:00,2017-04-25 00:00:00,2
2017-04-29 00:00:00,2017-05-01 00:00:00,3
2017-05-06 00:00:00,2017-05-07 00:00:00,2
2017-05-17 00:00:00,2017-05-17 00:00:00,1
2017-05-31 00:00:00,2017-06-03 00:00:00,4
2017-06-05 00:00:00,2017-06-05 00:00:00,1
2017-06-07 00:00:00,2017-06-10 00:00:00,4
2017-06-20 00:00:00,2017-06-20 00:00:00,1
2017-06-22 00:00:00,2017-06-22 00:00:00,1
2017-06-24 00:00:00,2017-06-27 00:00:00,4
2017-06-29 00:00:00,2017-06-29 00:00:00,1
2017-07-02 00:00:00,2017-07-02 00:00:00,1
2017-07-15 00:00:00,2017-07-15 00:00:00,1
2017-07-20 00:00:00,2017-07-27 00:00:00,8
2017-07-29 00:00:00,2017-08-01 00:00:00,4
2017-08-06 00:00:00,2017-08-06 00:00:00,1
2017-08-08 00:00:00,2017-08-21 00:00:00,14
2017-08-23 00:00:00,2017-08-23 00:00:00,1
2017-08-26 00:00:00,2017-08-30 00:00:00,5
2017-09-01 00:00:00,2017-09-01 00:00:00,1
2017-09-03 00:00:00,2017-09-04 00:00:00,2
2017-09-06 00:00:00,2017-09-12 00:00:00,7
2017-09-15 00:00:00,2017-09-17 00:00:00,3
2017-09-19 00:00:00,2017-09-21 00:00:00,3
2017-09-24 00:00:00,2017-10-01 00:00:00,8
2017-10-28 00:00:00,2017-10-29 00:00:00,2
2017-11-01 00:00:00,2017-11-05 00:00:00,5
2017-11-14 00:00:00,2017-11-15 00:00:00,2
2017-11-17 00:00:00,2017-11-17 00:00:00,1
2017-11-28 00:00:00,2017-11-28 00:00:00,1
2017-12-07 00:00:00,2017-12-08 00:00:00,2
2017-12-13 00:00:00,2017-12-15 00:00:00,3
2017-12-17 00:00:00,2017-12-21 00:00:00,5
2018-01-07 00:00:00,2018-01-13 00:00:00,7
2018-01-16 00:00:00,2018-01-20 00:00:00,5
2018-01-23 00:00:00,2018-01-26 00:00:00,4
2018-02-07 00:00:00,2018-02-08 00:00:00,2
2018-02-10 00:00:00,2018-02-11 00:00:00,2
2018-02-18 00:00:00,2018-02-19 00:00:00,2
2018-03-01 00:00:00,2018-03-02 00:00:00,2
2018-03-18 00:00:00,2018-03-19 00:00:00,2
2018-04-09 00:00:00,2018-04-09 00:00:00,1
2018-04-11 00:00:00,2018-04-11 00:00:00,1
2018-04-17 00:00:00,2018-04-18 00:00:00,2
2018-04-27 00:00:00,2018-04-27 00:00:00,1
2018-04-29 00:00:00,2018-04-29 00:00:00,1
2018-05-01 00:00:00,2018-05-01 00:00:00,1
2018-05-05 00:00:00,2018-05-05 00:00:00,1
2018-05-07 00:00:00,2018-05-07 00:00:00,1
2018-05-12 00:00:00,2018-05-15 00:00:00,4
2018-05-18 00:00:00,2018-05-19 00:00:00,2
2018-05-21 00:00:00,2018-05-25 00:00:00,5
2018-06-01 00:00:00,2018-06-04 00:00:00,4
2018-06-16 00:00:00,2018-06-20 00:00:00,5
2018-06-23 00:00:00,2018-06-23 00:00:00,1
2018-06-30 00:00:00,2018-06-30 00:00:00,1
2018-07-09 00:00:00,2018-07-10 00:00:00,2
2018-07-14 00:00:00,2018-07-20 00:00:00,7
2018-07-22 00:00:00,2018-07-23 00:00:00,2
2018-07-27 00:00:00,2018-07-28 00:00:00,2
2018-07-31 00:00:00,2018-08-03 00:00:00,4
2018-08-09 00:00:00,2018-08-24 00:00:00,16
2018-08-30 00:00:00,2018-08-30 00:00:00,1
2018-09-01 00:00:00,2018-09-03 00:00:00,3
2018-09-11 00:00:00,2018-09-19 00:00:00,9
2018-09-21 00:00:00,2018-09-23 00:00:00,3
2018-10-04 00:00:00,2018-10-04 00:00:00,1
2018-10-24 00:00:00,2018-10-24 00:00:00,1
2018-10-27 00:00:00,2018-10-27 00:00:00,1
2018-11-01 00:00:00,2018-11-04 00:00:00,4
2018-11-06 00:00:00,2018-11-07 00:00:00,2
2018-11-10 00:00:00,2018-11-13 00:00:00,4
2018-11-25 00:00:00,2018-11-25 00:00:00,1
2018-11-27 00:00:00,2018-11-27 00:00:00,1
2018-11-30 00:00:00,2018-12-03 00:00:00,4
2018-12-11 00:00:00,2018-12-12 00:00:00,2
2018-12-25 00:00:00,2018-12-29 00:00:00,5
2018-12-31 00:00:00,2019-01-01 00:00:00,2
2019-01-05 00:00:00,2019-01-06 00:00:00,2
2019-01-11 00:00:00,2019-01-23 00:00:00,13
2019-01-26 00:00:00,2019-01-28 00:00:00,3
2019-02-01 00:00:00,2019-02-01 00:00:00,1
2019-02-14 00:00:00,2019-02-14 00:00:00,1
2019-02-16 00:00:00,2019-02-20 00:00:00,5
2019-02-23 00:00:00,2019-02-24 00:00:00,2
2019-03-09 00:00:00,2019-03-10 00:00:00,2
2019-03-24 00:00:00,2019-03-24 00:00:00,1
2019-03-26 00:00:00,2019-03-26 00:00:00,1
2019-04-09 00:00:00,2019-04-10 00:00:00,2
2019-04-15 00:00:00,2019-04-15 00:00:00,1
2019-04-28 00:00:00,2019-04-28 00:00:00,1
2019-05-08 00:00:00,2019-05-08 00:00:00,1
2019-05-10 00:00:00,2019-05-10 00:00:00,1
2019-05-12 00:00:00,2019-05-12 00:00:00,1
2019-05-17 00:00:00,2019-05-17 00:00:00,1
2019-05-28 00:00:00,2019-06-01 00:00:00,5
2019-06-05 00:00:00,2019-06-07 00:00:00,3
2019-06-14 00:00:00,2019-06-14 00:00:00,1
2019-06-19 00:00:00,2019-06-20 00:00:00,2
2019-06-22 00:00:00,2019-06-23 00:00:00,2
2019-07-04 00:00:00,2019-07-04 00:00:00,1
2019-07-10 00:00:00,2019-07-11 00:00:00,2
2019-07-13 00:00:00,2019-07-21 00:00:00,9
2019-07-24 00:00:00,2019-07-28 00:00:00,5
2019-08-05 00:00:00,2019-08-06 00:00:00,2
2019-08-10 00:00:00,2019-08-13 00:00:00,4
2019-08-16 00:00:00,2019-08-27 00:00:00,12
2019-08-31 00:00:00,2019-09-11 00:00:00,12
2019-09-13 00:00:00,2019-09-17 00:00:00,5
2019-09-20 00:00:00,2019-09-20 00:00:00,1
2019-09-22 00:00:00,2019-09-23 00:00:00,2
2019-09-25 00:00:00,2019-09-26 00:00:00,2
2019-09-30 00:00:00,2019-09-30 00:00:00,1
2019-10-07 00:00:00,2019-10-09 00:00:00,3
2019-10-17 00:00:00,2019-10-17 00:00:00,1
2019-10-21 00:00:00,2019-10-27 00:00:00,7
2019-10-30 00:00:00,2019-10-31 00:00:00,2
2019-11-06 00:00:00,2019-11-15 00:00:00,10
2019-11-19 00:00:00,2019-11-26 00:00:00,8
2019-11-29 00:00:00,2019-11-30 00:00:00,2
2019-12-04 00:00:00,2019-12-07 00:00:00,4
2019-12-15 00:00:00,2019-12-22 00:00:00,8
2019-12-29 00:00:00,2019-12-30 00:00:00,2
2020-01-02 00:00:00,2020-01-04 00:00:00,3
2020-01-06 00:00:00,2020-01-10 00:00:00,5
2020-01-30 00:00:00,2020-01-31 00:00:00,2
2020-02-02 00:00:00,2020-02-02 00:00:00,1
2020-02-19 00:00:00,2020-02-19 00:00:00,1
2020-02-21 00:00:00,2020-02-21 00:00:00,1
2020-03-01 00:00:00,2020-03-03 00:00:00,3
2020-03-16 00:00:00,2020-03-19 00:00:00,4
2020-03-22 00:00:00,2020-03-23 00:00:00,2
2020-04-03 00:00:00,2020-04-04 00:00:00,2
2020-04-06 00:00:00,2020-04-07 00:00:00,2
2020-04-12 00:00:00,2020-04-16 00:00:00,5
2020-04-22 00:00:00,2020-04-25 00:00:00,4
2020-04-27 00:00:00,2020-04-27 00:00:00,1
2020-05-03 00:00:00,2020-05-03 00:00:00,1
2020-05-05 00:00:00,2020-05-05 00:00:00,1
2020-05-12 00:00:00,2020-05-13 00:00:00,2
2020-05-16 00:00:00,2020-05-16 00:00:00,1
2020-05-24 00:00:00,2020-05-29 00:00:00,6
2020-06-04 00:00:00,2020-06-07 00:00:00,4
2020-06-09 00:00:00,2020-06-09 00:00:00,1
2020-06-13 00:00:00,2020-06-13 00:00:00,1
2020-06-24 00:00:00,2020-06-25 00:00:00,2
2020-07-02 00:00:00,2020-07-02 00:00:00,1
2020-07-06 00:00:00,2020-07-08 00:00:00,3
2020-07-14 00:00:00,2020-07-22 00:00:00,9
2020-07-28 00:00:00,2020-07-28 00:00:00,1
2020-07-31 00:00:00,2020-08-01 00:00:00,2
2020-08-03 00:00:00,2020-08-04 00:00:00,2
2020-08-06 00:00:00,2020-08-06 00:00:00,1
2020-08-13 00:00:00,2020-08-14 00:00:00,2
2020-08-18 00:00:00,2020-08-19 00:00:00,2
2020-08-21 00:00:00,2020-08-22 00:00:00,2
2020-08-24 00:00:00,2020-08-25 00:00:00,2
2020-08-28 00:00:00,2020-08-30 00:00:00,3
2020-09-01 00:00:00,2020-09-02 00:00:00,2
2020-09-04 00:00:00,2020-09-06 00:00:00,3
2020-09-09 00:00:00,2020-09-09 00:00:00,1
2020-09-13 00:00:00,2020-09-15 00:00:00,3
2020-09-18 00:00:00,2020-09-18 00:00:00,1
2020-09-21 00:00:00,2020-09-22 00:00:00,2
2020-09-25 00:00:00,2020-09-25 00:00:00,1
2020-09-27 00:00:00,2020-10-01 00:00:00,5
2020-10-03 00:00:00,2020-10-09 00:00:00,7
2020-10-11 00:00:00,2020-10-11 00:00:00,1
2020-10-18 00:00:00,2020-10-18 00:00:00,1
2020-10-20 00:00:00,2020-10-21 00:00:00,2
2020-11-03 00:00:00,2020-11-07 00:00:00,5
2020-11-10 00:00:00,2020-11-11 00:00:00,2
2020-11-15 00:00:00,2020-11-16 00:00:00,2
2020-11-20 00:00:00,2020-11-23 00:00:00,4
2020-11-26 00:00:00,2020-11-30 00:00:00,5
2020-12-02 00:00:00,2020-12-02 00:00:00,1
2020-12-04 00:00:00,2020-12-05 00:00:00,2
2020-12-10 00:00:00,2020-12-10 00:00:00,1
2020-12-22 00:00:00,2020-12-22 00:00:00,1
2020-12-28 00:00:00,2020-12-29 00:00:00,2
