day1check_E,day1check_sum_E,day1check_P,day1check_sum_P,day2check_E,day2check_sum_E,day2check_P,day2check_sum_P
0.042582672,4.338854777900001,0.026969025599998062,5.829090235599863,0.0468409392,4.856164125100001,0.006387400799997418,1.2467249340999436
0.040488684000000004,4.381437449900001,0.050610855,5.856059261199861,0.043862741000000004,4.903005064300001,0.0,1.253112334899941
0.011107524,4.4219261339,0.019253041599999327,5.906670116199861,0.011848025600000001,4.946867805300001,0.0,1.253112334899941
0.0014559680000000002,4.4330336579,0.0049366414999999575,5.92592315779986,0.001637964,4.958715830900001,0.0,1.253112334899941
0.022649651200000002,4.4344896259,0.07608867200000001,5.93085979929986,0.025126956800000003,4.960353794900001,0.0,1.253112334899941
0.03262704,4.4571392771000005,0.10603787999999861,6.00694847129986,0.0361956225,4.985480751700002,0.0,1.253112334899941
0.0344739843,4.489766317100001,0.0902890065,6.112986351299859,0.038851633100000005,5.021676374200002,0.0,1.253112334899941
0.0449059527,4.524240301400001,0.08981190539999934,6.203275357799859,0.049895503,5.060528007300002,0.0,1.253112334899941
0.044886693600000006,4.5691462541000005,0.06626130959999806,6.293087263199858,0.049874104,5.110423510300002,0.0,1.253112334899941
0.044867396700000006,4.6140329477,0.049852663,6.359348572799856,0.049852663,5.160297614300002,0.0,1.253112334899941
0.0448480683,4.6589003444,0.04484806829999805,6.4092012357998565,0.049831187,5.210150277300002,0.00640686689999741,1.253112334899941
0.044828702100000006,4.7037484127,0.03628990169999935,6.454049304099854,0.049809669,5.259981464300002,0.02063543429999741,1.2595192017999384
0.044809304400000007,4.748577114800001,0.027739093199997414,6.490339205799853,0.049788116,5.309791133300002,0.042675528000000004,1.2801546360999358
0.0455008192,4.793386419200001,0.019906608399998058,6.518078298999851,0.049766520999999994,5.359579249300002,0.0675402785,1.3228301640999358
0.034476258600000004,4.838887238400001,0.010397601799998008,6.537984907399848,0.038306954000000004,5.409345770300002,0.07278321259999851,1.3903704425999357
0.014019415200000001,4.873363497000001,0.0024478343999997975,6.548382509199846,0.015577127999999999,5.447652724300002,0.038275228799999596,1.4631536551999342
0.00010773,4.8873829122000005,2.3939999999993777e-05,6.550830343599846,0.0001197,5.463229852300002,0.0003060899999999938,1.501428883999934
0.009720465300000002,4.8874906422,0.03672175779999958,6.550854283599846,0.0111091032,5.463349552300002,0.0,1.501734973999934
0.04419622620000001,4.8972111075,0.17257574039999937,6.587576041399846,0.049808445400000005,5.474458655500002,0.0,1.501734973999934
0.044944376400000006,4.941407333700001,0.15766201879999933,6.760151781799845,0.0506515988,5.524267100900002,0.0,1.501734973999934
0.044925180300000006,4.986351710100001,0.13976722759999935,6.917813800599844,0.049916867,5.574918699700002,0.0,1.501734973999934
0.0449059527,5.031276890400001,0.1026421775999974,7.057581028199843,0.049895503,5.6248355667000025,0.0,1.501734973999934
0.0441742064,5.076182843100001,0.078373592,7.1602232057998405,0.049874104,5.674731069700003,0.0,1.501734973999934
0.0441552158,5.120357049500001,0.0605353765,7.238596797799841,0.0491404821,5.724605173700002,0.0,1.501734973999934
0.0441361942,5.164512265300001,0.054814305699998706,7.2991321742998405,0.049831187,5.773745655800003,0.001423748199998705,1.501734973999934
0.044828702100000006,5.208648459500001,0.0462518355,7.3539464799998395,0.049809669,5.823576842800002,0.012808200599998059,1.5031587221999327
0.044809304400000007,5.253477161600001,0.032006646,7.400198315499839,0.049788116,5.873386511800002,0.032006646,1.5159669227999308
0.0447898689,5.298286466000001,0.020617558699997412,7.432204961499839,0.049766520999999994,5.923174627800003,0.04763367009999871,1.5479735687999308
0.044770401900000006,5.343076334900001,0.015634108599998708,7.452822520199836,0.049034249700000004,5.972941148800002,0.06680028219999741,1.5956072388999294
0.0440405716,5.387846736800001,0.014206636,7.468456628799835,0.0475922306,6.021975398500002,0.08097782519999741,1.6624075210999267
0.028563431,5.431887308400001,0.013360314499998324,7.482663264799835,0.031327634,6.0695676291000025,0.04745215149999874,1.7433853462999243
0.0023229612,5.4604507394000015,0.00184362,7.496023579299833,0.0025441956,6.100895263100003,0.0019542371999998996,1.790837497799923
0.0114396555,5.4627737006000014,0.00809575619999984,7.497867199299833,0.012495623700000002,6.103439458700002,0.0,1.792791734999923
0.043201119,5.474213356100002,0.008640223799998186,7.505962955499832,0.047188914600000006,6.115935082400002,0.0,1.792791734999923
0.027110102499999997,5.517414475100002,0.01084404099999962,7.51460317929983,0.0296125735,6.163123997000002,0.0,1.792791734999923
0.0054021045,5.544524577600002,0.0029088255,7.52544722029983,0.0059007603,6.192736570500002,0.0,1.792791734999923
0.016983421000000002,5.5499266821000015,0.009144919,7.528356045799829,0.018289838,6.198637330800002,0.008099785399999762,1.792791734999923
0.040099462,5.5669101031000015,0.017890529199997757,7.537500964799829,0.043184036,6.2169271688000025,0.05182084319999776,1.8008915203999227
0.0462117695,5.607009565100001,0.015640906599998707,7.555391493999827,0.049766520999999994,6.260111204800003,0.08602498629999934,1.8527123635999205
0.017311392000000002,5.653221334600001,0.005680300499999754,7.571032400599826,0.018393354000000004,6.3098777258000025,0.03786867,1.9387373498999199
0.0084537024,5.670532726600001,0.02100216689999952,7.576712701099826,0.0093783261,6.328271079800002,0.0,1.9766060198999198
0.038626464,5.678986429000001,0.0597503114999978,7.597714867999826,0.0428512335,6.337649405900002,0.0,1.9766060198999198
0.0455991808,5.717612893000001,0.039186796,7.657465179499823,0.0512990784,6.380500639400003,0.0,1.9766060198999198
0.045579577600000004,5.763212073800001,0.030623778699998057,7.696651975499823,0.0505648439,6.431799717800002,0.0,1.9766060198999198
0.0391788416,5.808791651400001,0.027547622999999997,7.727275754199821,0.042851858,6.4823645617000025,0.005509524599997773,1.9766060198999198
0.045162233600000004,5.847970493000001,0.028932055899999358,7.754823377199822,0.0486905331,6.525216419700002,0.02540375639999936,1.9821155444999177
0.0455205632,5.893132726600001,0.02347154039999806,7.783755433099821,0.049788116,6.5739069528000025,0.05049937479999936,2.007519300899917
0.0455008192,5.938653289800001,0.0177737575,7.807226973499819,0.0490555707,6.623695068800003,0.07891548329999934,2.058018675699916
0.015220563200000002,5.984154109000001,0.004042962099999567,7.825000730999819,0.0164096697,6.672750639500003,0.03258151809999957,2.1369341589999156
3.7895e-05,5.999374672200001,1.1659999999989394e-06,7.829043693099819,4.081e-05,6.689160309200003,0.0,2.1695156770999153
0.0043825056,5.999412567200001,0.00205844959999994,7.8290448590998185,0.0047145136,6.6892011192000025,0.007636184,2.1695156770999153
0.0130877736,6.003795072800001,0.003965992,7.831103308699818,0.013880971999999998,6.693915632800002,0.03133133679999946,2.177151861099915
0.0015199405,6.016882846400001,0.0005612087999999149,7.835069300699819,0.0015900916000000003,6.707796604800002,0.0028294276999999784,2.208483197899915
